X,Y
1.007,5.486
2.496,6.331
0.255,4.83
0.86,4.533
0.821,4.355
4.703,7.982
0.885,9.99
2.602,7.499
2.729,5.526
1.772,4.846
1.033,3.297
1.692,3.017
1.672,1.304
1.751,4.725
0.978,2.394
0.785,3.974
1.933,6.947
1.3,6.192
3.378,4.139
3.998,5.15
3.149,1.09
2.743,2.695
0.791,7.662
2.681,6.156
2.612,7.175
0.517,7.69
1.078,6.236
1.89,6.666
3.038,4.802
2.418,5.329
1.295,5.213
2.064,3.187
1.83,3.516
2.016,5.072
3.228,4.438
2.077,4.94
2.082,4.19
3.066,5.517
1.764,2.56
1.311,5.099
0.747,2.876
1.716,6.218
2.141,6.913
1.368,3.028
1.636,4.329
2.303,3.384
1.341,4.888
3.519,3.838
3.735,4.04
1.607,5.593
2.906,5.001
3.401,6.22
3.038,5.984
2.484,3.674
1.42,7.653
0.999,2.983
3.311,1.259
1.9,1.907
2.468,3.018
0.951,5.928
1.261,4.483
2.491,1.429
1.964,4.177
2.195,6.499
2.975,2.568
1.915,5.709
2.309,6.428
1.625,2.038
3.048,5.901
1.848,4.062
2.484,6.116
2.662,7.464
1.823,4.615
2.262,5.836
0.1,4.35
0.586,2.362
0.802,5.562
0.937,4.737
2.225,6.645
0.631,4.799
0.848,4.276
1.892,4.272
2.264,4.433
-0.036,3.772
3.689,4.531
2.991,5.706
2.794,5.733
1.71,8.326
2.34,6.176
4.774,5.207
2.865,3.916
4.458,9.077
2.062,4.537
2.314,4.145
1.797,6.111
1.152,2.936
0.048,4.789
4.362,6.262
2.962,4.735
0.004,6.259
0.511,6.448
2.801,4.173
0.731,4.438
3.053,3.5
2.573,7.239
0.068,5.855
1.105,4.553
2.046,5.399
1.778,7.414
3.3,4.463
3.077,5.732
2.231,5.546
3.316,6.089
2.033,5.18
3.652,7.293
1.522,5.947
2.956,7.93
2.169,8.048
2.804,4.306
1.055,5.846
2.691,3.335
0.603,5.128
1.302,4.344
2.993,6.077
3.106,6.342
1.435,3.794
1.55,4.486
2.565,6.618
1.8,-0.447
2.316,4.647
2.221,7.158
1.532,5.712
3.124,7.59
2.532,3.925
2.02,6.555
3.017,4.049
1.345,5.345
1.3,3.229
3.493,4.645
2.372,7.037
1.413,3.38
1.875,3.225
3.277,5.946
1.687,3.396
2.751,4.187
0.996,1.853
2.237,6.595
2.27,5.548
2.259,4.731
1.131,4.395
3.115,5.123
2.772,7.533
1.983,5.287
0.273,7.138
0.898,5.326
1.287,5.005
1.069,4.543
2.345,7.642
3.587,1.927
1.578,3.997
3.61,7.156
3.91,6.515
1.776,7.407
2.657,4.244
2.35,3.029
1.226,3.9
2.167,4.187
0.799,1.313
3.351,6.38
3.424,3.084
1.841,3.871
3.428,5.937
2.887,3.206
2.651,4.718
0.18,3.741
3.055,6.392
0.218,4.074
1.787,4.516
3.993,3.501
1.168,4.756
3.681,3.304
1.05,4.59
2.585,6.377
2.902,3.95
5.497,8.017
2.099,8.698
-0.054,1.933
1.413,4.457
1.01,7.127
0.184,4.703
1.818,3.001
0.948,5.79
2.892,4.126
1.901,4.274
0.976,5.779
1.622,7.623
-0.533,3.615
1.572,4.049
0.52,4.245
1.551,6.428
1.547,3.26
2.982,6.272
0.371,1.412
2.603,5.536
2.556,5.702
1.489,3.571
-0.299,4.99
3.226,6.198
2.957,4.269
2.862,4.127
0.545,6.971
1.384,6.561
2.546,5.24
2.625,5.315
3.105,3.705
2.892,6.728
0.674,5.391
1.466,4.605
3.114,3.662
2.816,4.318
0.316,6.148
2.927,2.869
-0.001,2.21
0.398,2.256
0.671,6.28
0.996,5.272
1.704,6.925
0.221,4.598
1.735,3.738
2.634,11.391
3.541,8.41
1.294,3.041
0.366,0.909
2.509,8.672
3.523,4.751
0.281,5.768
-0.448,3.604
2.706,3.364
2.768,5.865
2.281,4.127
1.33,4.7
2.832,5.753
1.21,2.951
2.651,2.404
2.797,10.009
1.782,4.851
2.66,4.454
2.031,5.624
2.825,4.868
-0.07,4.861
-0.194,3.428
2.575,2.649
1.245,3.72
2.966,7.899
2.766,5.466
1.573,3.338
0.828,3.914
3.405,5.151
1.87,3.657
2.119,3.164
0.856,7.778
1.181,4.525
2.299,6.547
2.876,5.031
1.108,6.264
1.164,5.153
0.519,4.936
1.534,6.363
2.993,2.864
1.053,0.921
1.749,4.469
1.596,3.444
2.062,2.778
0.687,2.569
3.532,4.874
2.492,4.683
2.502,6.617
1.806,4.253
1.918,3.888
2.496,5.609
-0.024,6.738
1.422,5.883
2.662,6.754
0.932,2.631
2.435,6.068
2.191,6.086
-0.486,4.117
3.83,7.588
2.105,6.573
1.869,1.785
3.031,2.131
1.38,3.966
2.287,3.675
1.877,4.837
3.055,7.141
-0.762,4.031
1.604,4.358
1.867,3.289
1.685,0.956
1.381,5.512
1.258,3.651
1.705,4.804
0.705,5.328
3.018,8.955
1.996,6.665
3.106,7.593
-1.24,5.768
2.412,3.728
3.746,0.335
0.968,3.739
4.168,3.382
1.955,7.107
0.693,0.659
1.944,3.779
2.186,10.484
5.116,8.408
2.02,4.991
1.922,4.47
3.24,7.813
3.051,5.568
0.851,2.884
1.778,8.972
1.985,3.118
-0.233,7.656
1.368,5.429
3.487,6.356
2.625,3.428
1.36,0.442
0.432,3.61
1.597,6.524
1.73,3.3
1.294,7.079
1.503,3.302
1.197,5.946
2.154,3.492
2.521,7.106
2.855,6.315
1.108,5.358
2.497,3.647
0.775,4.919
1.997,8.876
2.149,6.748
1.834,5.302
2.707,6.778
0.115,3.411
2.399,7.76
2.209,1.735
0.179,1.768
1.886,5.229
0.96,3.738
2.523,6.245
1.665,6.467
2.566,4.124
2.293,7.899
1.592,5.187
1.951,6.218
0.041,7.093
1.275,5.749
2.11,4.471
1.062,2.78
2.439,4.311
1.623,6.151
0.444,5.238
2.234,2.763
0.814,8.028
0.178,6.41
1.784,2.229
4.291,7.523
0.268,5.111
3.368,5.523
1.672,1.971
1.082,3.702
1.897,3.647
-0.11,6.417
1.073,7.345
1.57,6.626
1.702,5.62
2.419,5.005
1.48,2.9
2.346,3.712
-0.419,5.827
0.886,2.012
1.012,6.668
2.377,1.886
3.001,7.754
1.749,7.808
2.408,3.199
2.115,3.123
3.166,4.793
0.976,4.131
3.065,6.406
2.703,5.175
1.633,3.06
1.099,5.534
1.932,3.728
3.228,5.808
2.686,5.73
1.243,4.407
1.144,6.364
4.646,4.411
2.741,4.965
0.724,2.82
1.441,2.067
3.125,7.259
2.143,6.423
1.805,3.16
2.499,4.108
2.383,7.171
0.686,4.251
3.171,3.323
0.087,7.127
2.306,7.864
2.124,4.457
4.624,3.615
0.685,2.723
2.474,3.725
1.846,3.428
1.542,5.098
0.862,5.471
2.908,3.552
-0.057,3.524
1.457,3.814
1.546,1.446
3.124,6.616
1.32,7.306
2.081,7.401
3.28,6.065
3.937,5.569
0.898,4.992
2.63,8.767
2.599,6.99
2.158,2.472
2.669,3.342
1.802,5.743
2.585,4.524
1.33,4.06
3.036,5.937
1.456,5.645
1.488,3.954
2.838,3.619
1.758,6.628
0.978,5.478
2.047,3.873
0.228,1.822
1.237,6.983
1.494,6.088
2.417,3.849
3.215,8.366
1.639,2.689
1.976,4.941
2.272,5.122
0.308,4.404
2.439,5.531
3.575,3.889
2.185,4.787
3.482,8.607
1.192,3.426
2.458,5.173
1.592,4.315
3.941,5.066
1.348,4.598
4.895,6.014
2.494,2.796
2.457,6.423
1.589,4.385
2.004,3.922
2.746,4.399
2.,4.374
2.379,6.334
1.436,3.248
2.538,5.363
2.477,9.876
2.587,1.478
1.783,5.283
1.465,3.491
1.634,3.121
2.315,5.155
3.23,3.699
2.105,3.032
2.954,4.82
0.837,4.7
0.042,4.291
1.809,4.168
0.508,6.758
0.544,2.864
1.421,5.588
1.848,4.627
1.647,5.133
3.95,5.803
3.305,5.866
3.347,2.741
2.267,5.935
3.154,7.199
4.507,6.393
3.896,7.042
1.116,1.093
0.211,5.232
3.07,5.646
-0.087,6.372
3.078,4.665
2.,5.18
0.839,4.753
2.034,5.729
2.713,7.134
1.908,4.013
1.123,6.69
1.198,4.148
1.648,7.26
1.89,6.842
2.645,5.072
2.554,4.942
-0.229,3.507
2.045,5.069
3.428,2.805
2.881,5.383
2.087,6.042
2.863,4.043
2.742,4.701
1.837,6.128
1.702,4.55
2.008,2.517
1.521,5.731
1.922,4.38
3.189,7.75
3.229,4.526
2.281,3.988
1.526,1.354
4.322,4.266
2.566,5.826
3.453,6.858
2.167,4.667
2.212,5.923
3.331,8.178
1.895,4.278
1.349,3.944
2.105,5.673
3.306,7.176
1.824,6.466
2.251,6.731
1.4,4.988
1.86,6.145
0.096,5.593
1.402,4.173
2.623,9.13
2.626,3.641
2.179,5.363
1.417,3.471
0.626,3.901
1.127,6.374
2.262,5.67
2.819,5.849
2.53,6.197
2.831,1.829
1.182,4.023
2.396,7.568
2.088,6.045
3.595,4.826
3.523,4.886
2.057,4.058
1.319,5.529
2.022,4.609
1.29,5.554
2.561,4.788
1.549,0.521
2.152,6.287
1.987,1.72
1.29,4.653
1.379,2.909
3.529,4.534
2.502,4.628
1.762,3.066
1.301,7.402
1.02,2.201
2.987,7.853
2.127,4.663
1.519,4.765
2.362,8.091
1.892,2.769
2.276,3.685
1.94,4.509
2.05,1.856
1.055,6.736
2.182,5.331
3.725,6.713
-1.256,3.742
0.914,4.951
2.304,3.324
1.766,4.423
2.623,3.884
2.299,3.884
2.741,4.926
2.431,4.175
2.234,8.201
1.164,6.296
1.453,6.147
3.174,3.98
2.655,5.12
2.171,4.615
3.168,7.172
2.559,4.528
1.135,6.87
1.528,4.638
3.133,5.231
0.233,2.523
1.892,6.08
0.067,3.017
0.755,4.659
2.579,6.592
4.011,6.25
2.764,8.164
2.222,7.994
2.619,6.162
0.878,5.668
2.015,4.98
2.288,5.413
1.792,3.33
2.37,3.408
1.377,5.374
3.304,9.387
1.884,7.414
2.179,8.272
0.248,6.876
1.957,5.39
1.725,5.282
3.352,2.825
1.832,5.945
0.151,4.528
0.757,5.108
0.978,7.005
1.503,4.458
1.685,3.137
1.345,3.896
2.337,1.809
2.333,2.508
2.541,4.814
0.663,6.396
2.635,3.759
2.426,5.684
1.973,4.11
2.236,4.769
3.371,6.479
2.808,8.052
3.618,3.545
2.32,2.159
1.819,4.106
2.264,4.078
1.213,4.569
0.454,4.996
1.978,1.394
0.951,1.437
1.21,2.873
3.283,3.548
3.974,5.437
2.21,2.914
0.995,5.665
0.82,-2.478
2.345,1.141
2.069,6.252
1.579,4.683
2.196,3.651
2.686,5.236
1.218,4.088
1.312,2.621
1.566,7.22
1.718,7.234
2.847,5.436
3.481,4.839
3.553,6.256
3.545,6.072
3.857,7.181
0.632,4.282
1.791,3.66
1.66,5.87
2.207,7.463
1.935,4.062
1.426,3.027
0.343,3.673
3.066,1.993
1.714,6.446
0.981,5.601
1.811,2.957
2.039,5.997
0.788,6.71
1.216,6.183
3.855,7.449
2.86,3.831
2.781,6.37
1.005,2.437
3.416,5.775
1.401,4.007
-0.355,5.16
1.798,0.818
1.124,0.925
0.714,3.671
1.307,3.804
2.236,6.444
2.386,7.465
3.283,4.353
0.644,5.865
1.392,5.268
2.585,3.069
4.152,4.511
0.442,4.974
1.775,5.579
2.855,1.984
2.156,8.096
2.316,7.814
0.207,-1.331
2.219,7.601
3.495,7.723
0.327,3.048
0.863,5.882
3.9,9.712
0.194,6.366
1.54,3.313
2.243,3.627
2.016,4.648
3.091,4.43
1.202,5.04
1.521,5.121
2.964,5.062
2.772,7.026
0.796,7.749
1.305,4.531
2.563,6.345
0.149,6.396
2.277,5.294
-0.357,2.894
3.683,4.59
2.563,-0.49
1.655,2.654
3.404,3.86
1.989,5.481
1.865,6.512
3.619,3.319
1.867,5.548
2.781,6.989
1.594,6.217
2.513,3.36
0.782,6.118
3.955,5.958
1.569,1.741
2.419,3.136
4.169,3.021
2.122,5.993
3.463,5.582
2.689,5.879
1.371,3.45
2.035,4.568
2.752,5.027
2.11,3.934
2.759,7.538
1.454,8.267
2.804,5.091
3.233,6.216
2.576,4.365
2.109,4.47
3.387,6.073
1.347,4.08
1.486,4.344
1.626,3.96
0.233,4.526
3.252,3.833
1.932,6.122
3.464,2.822
3.382,7.579
3.302,4.537
0.992,5.352
0.977,4.724
1.649,6.453
1.25,3.35
2.424,3.548
2.076,7.801
2.705,3.233
3.619,6.649
1.564,3.905
1.433,2.075
1.045,5.232
2.883,3.08
2.747,3.839
2.599,6.522
1.76,1.851
1.476,5.238
0.025,2.507
-0.054,4.468
1.917,4.769
0.473,6.31
3.893,5.145
1.974,3.18
0.47,4.43
0.342,4.132
2.458,5.612
1.086,2.938
0.314,4.781
2.734,5.233
3.543,7.92
1.346,4.227
2.934,4.416
1.974,2.24
1.533,4.061
2.927,5.949
2.572,4.452
2.364,6.084
1.185,4.926
1.733,6.577
2.163,6.504
2.184,2.072
0.955,4.465
3.509,1.966
2.685,5.587
1.171,5.017
1.388,2.448
1.236,1.656
1.25,4.713
1.808,5.586
3.141,6.185
2.593,4.55
2.647,6.167
1.716,4.808
0.754,5.874
2.437,5.693
2.762,4.649
2.109,3.284
1.88,4.486
3.16,1.913
3.235,6.661
2.559,6.857
2.483,7.822
1.438,4.265
1.301,3.008
1.259,4.337
2.075,4.384
1.331,4.008
1.611,2.838
2.398,5.306
3.929,7.143
2.163,3.417
0.764,5.469
1.898,6.964
2.807,4.976
2.624,1.727
2.036,2.779
1.913,3.259
1.81,3.401
1.156,3.075
3.506,4.904
3.081,6.1
0.398,2.463
0.601,5.906
0.109,5.736
2.16,3.811
3.336,4.094
1.149,5.388
2.087,4.251
1.38,3.684
1.862,5.113
2.022,3.628
2.69,5.207
1.614,4.945
2.096,4.703
1.281,7.059
2.327,6.937
2.211,7.375
3.004,7.161
2.739,7.465
1.228,4.473
3.039,1.434
1.899,6.47
2.651,5.039
1.342,5.808
1.159,5.358
2.335,8.193
2.863,4.884
2.264,4.999
0.734,6.693
3.068,4.67
0.65,5.458
3.633,6.931
0.447,6.763
3.507,6.287
1.824,1.426
3.936,7.708
1.33,4.68
4.244,4.413
0.186,5.387
2.582,10.328
1.896,7.3
3.247,7.767
1.809,5.967
0.763,2.006
2.455,4.032
1.35,3.678
0.863,4.445
1.167,6.705
1.663,4.282
2.022,5.883
3.927,4.443
2.687,1.978
4.125,9.616
0.719,4.764
0.055,8.361
2.513,5.584
2.406,4.232
2.808,6.015
1.155,7.434
1.502,7.977
1.081,9.21
1.994,4.722
2.289,5.325
2.706,2.238
3.991,4.706
0.773,4.174
1.432,3.861
3.589,6.3
2.247,3.596
0.924,3.688
2.911,4.858
0.542,4.928
2.424,5.662
3.693,4.465
3.152,6.428
1.286,4.353
2.292,3.2
0.733,2.624
2.485,6.113
2.284,5.544
1.835,6.666
2.869,6.108
1.558,5.868
0.825,4.762
1.752,3.716
2.485,4.539
2.515,3.316
2.144,3.459
0.37,2.904
2.425,4.244
2.938,3.336
3.88,7.437
3.515,4.808
1.69,6.477
1.783,3.536
2.172,4.213
1.446,4.356
2.479,4.33
1.786,3.505
2.784,4.03
2.188,5.183
2.726,2.784
2.186,6.695
1.837,5.108
3.167,7.285
0.685,5.732
2.114,5.272
2.424,5.847
3.345,7.027
1.935,4.59
1.104,3.354
2.687,0.147
2.73,3.192
2.798,6.888
2.17,6.108
2.383,1.873
3.57,3.698
2.114,4.092
3.156,3.287
1.483,4.422
-0.055,2.643
2.304,5.051
2.877,5.844
3.442,5.529
2.944,5.302
3.76,3.736
2.397,4.997
-0.586,3.685
0.491,3.295
2.738,3.209
0.779,5.234
1.968,5.543
0.766,4.34
2.499,5.414
1.926,9.81
1.54,5.528
1.345,6.477
2.971,4.049
3.018,4.714
2.348,5.584
2.451,4.786
2.631,5.429
3.475,5.671
3.459,4.927
2.024,5.294
3.188,2.224
1.761,4.947
0.115,4.364
0.205,3.912
1.516,3.733
1.8,5.352
0.98,3.351
1.624,4.514
-0.945,2.468
1.878,5.015
2.674,5.711
1.377,6.125
2.105,8.559
2.156,6.29
1.959,4.2
2.32,5.274
0.241,8.933
0.659,5.769
1.973,5.354
1.312,6.583
2.17,6.162
2.68,7.593
1.335,6.351
2.154,6.204
3.356,3.417
2.366,5.32
3.191,4.701
2.544,3.996
0.568,1.51
2.433,6.819
2.615,5.512
1.111,4.104
1.564,7.136
2.2,4.545
3.546,5.584
1.493,1.64
4.255,4.67
2.436,4.687
2.066,8.518
1.256,6.205
1.698,6.711
0.389,3.077
2.387,6.025
2.704,6.232
2.142,7.157
1.069,5.368
1.148,3.766
2.699,6.48
2.624,5.115
2.519,1.879
0.956,3.385
0.926,6.145
3.583,6.459
1.146,4.252
2.508,4.982
2.931,7.682
4.52,8.671
1.863,2.35
1.594,5.972
3.372,7.881
1.925,4.73
3.003,2.844
-0.589,7.815
1.053,6.115
3.027,4.7
0.616,3.621
2.171,8.969
3.565,8.465
1.604,4.279
3.476,6.593
2.598,5.506
4.79,5.617
0.399,6.15
3.817,7.704
3.056,2.995
0.993,4.149
1.76,6.491
3.12,4.043
2.235,7.171
2.595,3.256
2.794,7.042
3.033,4.93
1.535,2.835
2.161,4.498
1.6,4.745
2.371,6.025
2.407,3.68
0.415,6.756
2.078,6.204
3.199,8.173
1.917,4.058
1.997,7.328
2.421,5.153
1.966,6.017
3.384,4.612
1.505,6.12
2.818,3.403
3.581,4.885
2.799,2.248
0.868,3.294
1.876,1.456
2.106,3.663
2.816,7.564
1.525,6.563
1.96,3.589
2.435,4.874
4.26,5.133
0.675,5.057
2.018,5.358
1.16,4.278
-0.154,4.86
3.003,4.374
1.502,0.47
1.722,4.293
1.857,6.174
1.59,2.471
1.022,5.424
1.168,2.516
3.051,7.006
1.231,3.089
3.871,7.713
1.462,5.408
0.87,5.723
3.342,5.038
1.583,5.115
0.672,4.414
1.148,6.257
0.966,0.29
1.552,6.43
2.819,2.102
2.883,3.787
1.061,3.165
1.897,6.259
2.721,3.936
3.46,6.015
2.355,3.931
1.992,6.402
2.062,4.71
3.32,5.05
0.62,2.757
-0.184,5.34
2.541,5.079
1.683,2.24
1.151,4.248
2.023,2.685
2.8,4.291
1.429,5.51
3.133,6.7
2.209,7.735
0.696,3.528
0.951,7.164
2.225,6.246
0.607,4.731
2.308,7.737
3.338,2.49
0.825,4.846
1.694,3.7
2.99,4.133
2.212,6.081
1.356,3.278
1.675,4.778
2.216,3.552
1.686,7.045
1.273,4.347
2.026,6.713
1.46,2.707
1.677,5.243
3.878,3.31
2.071,5.768
2.517,3.454
2.041,3.96
3.287,5.432
2.977,6.046
2.83,4.212
0.864,4.055
2.201,4.341
3.62,7.722
1.134,3.886
1.255,3.534
2.23,2.718
1.425,2.898
3.373,3.391
2.602,6.899
2.086,2.11
2.714,7.205
1.344,5.17
1.126,4.292
2.226,1.161
0.213,4.383
2.138,4.442
2.935,5.25
2.409,7.314
2.52,7.309
2.132,6.019
2.562,3.638
1.528,5.247
4.081,5.981
1.694,4.035
1.173,3.634
2.816,6.802
2.62,1.871
0.425,2.488
2.318,6.395
2.344,5.953
1.529,4.888
2.43,1.82
2.448,6.146
0.84,3.112
2.135,5.783
4.172,5.123
3.299,7.324
1.677,4.934
1.487,4.151
-0.107,4.58
2.668,5.847
3.337,7.53
2.918,7.139
2.801,5.932
2.921,4.777
1.426,5.027
0.666,3.853
1.747,4.682
1.536,4.638
2.493,4.576
0.832,5.283
2.088,6.411
1.444,5.739
0.612,4.472
2.081,6.091
1.993,4.634
1.83,6.711
1.603,3.813
2.899,7.012
3.344,4.561
1.145,4.461
4.956,5.026
3.159,5.682
2.341,4.783
1.093,5.821
1.465,4.785
2.748,4.954
2.168,7.243
1.613,4.224
1.899,4.198
2.415,4.628
2.273,6.647
1.76,4.543
1.712,1.821
0.611,1.679
1.715,3.898
2.547,5.816
3.132,3.791
0.583,4.725
0.516,2.867
0.422,5.579
2.482,1.231
2.453,3.558
0.959,3.593
1.829,4.817
2.502,5.39
2.078,6.103
1.154,6.991
2.503,4.365
1.633,7.318
0.813,5.39
2.391,3.885
3.564,2.552
1.556,3.822
0.922,4.99
3.262,5.129
2.723,4.941
3.21,3.634
0.,6.38
3.4,6.063
0.756,8.021
3.471,5.579
1.833,6.694
3.019,6.368
2.562,6.567
-0.105,2.877
0.73,4.097
1.352,1.566
3.032,4.194
2.106,4.78
2.027,3.375
0.597,3.078
2.971,6.803
4.355,3.721
1.522,3.34
